Entity,Code,Year,Fertility_Rate,Continent,GDP,Religion,Sex_Ratio
United Kingdom,GBR,1563,4.84806,Europe,1913.0,Christianity,
United Kingdom,GBR,1564,5.1604,Europe,1843.0,Christianity,
United Kingdom,GBR,1565,5.30978,Europe,1839.0,Christianity,
United Kingdom,GBR,1566,4.83448,Europe,2056.0,Christianity,
United Kingdom,GBR,1567,4.83448,Europe,1920.0,Christianity,
United Kingdom,GBR,1568,5.0925,Europe,1911.0,Christianity,
United Kingdom,GBR,1569,4.25054,Europe,1895.0,Christianity,
United Kingdom,GBR,1570,4.64436,Europe,1737.0,Christianity,
United Kingdom,GBR,1571,4.52214,Europe,1737.0,Christianity,
United Kingdom,GBR,1572,4.5357199999999995,Europe,1675.0,Christianity,
United Kingdom,GBR,1573,4.31844,Europe,1914.0,Christianity,
United Kingdom,GBR,1574,4.30486,Europe,1689.0,Christianity,
United Kingdom,GBR,1575,4.4814,Europe,1876.0,Christianity,
United Kingdom,GBR,1576,4.69868,Europe,1929.0,Christianity,
United Kingdom,GBR,1577,4.69868,Europe,1630.0,Christianity,
United Kingdom,GBR,1578,4.73942,Europe,1854.0,Christianity,
United Kingdom,GBR,1579,4.72584,Europe,1820.0,Christianity,
United Kingdom,GBR,1580,4.6172,Europe,1716.0,Christianity,
United Kingdom,GBR,1581,4.59004,Europe,1654.0,Christianity,
United Kingdom,GBR,1582,4.69868,Europe,1476.0,Christianity,
United Kingdom,GBR,1583,4.64436,Europe,1661.0,Christianity,
United Kingdom,GBR,1584,4.71226,Europe,1597.0,Christianity,
United Kingdom,GBR,1585,4.69868,Europe,1396.0,Christianity,
United Kingdom,GBR,1586,4.46782,Europe,1356.0,Christianity,
United Kingdom,GBR,1587,3.97894,Europe,1502.0,Christianity,
United Kingdom,GBR,1588,4.50856,Europe,1690.0,Christianity,
United Kingdom,GBR,1589,4.970280000000001,Europe,1474.0,Christianity,
United Kingdom,GBR,1590,4.25054,Europe,1558.0,Christianity,
United Kingdom,GBR,1591,4.01968,Europe,1568.0,Christianity,
United Kingdom,GBR,1592,4.45424,Europe,1692.0,Christianity,
United Kingdom,GBR,1593,4.49498,Europe,1792.0,Christianity,
United Kingdom,GBR,1594,4.83448,Europe,1454.0,Christianity,
United Kingdom,GBR,1595,4.46782,Europe,1453.0,Christianity,
United Kingdom,GBR,1596,4.1283199999999995,Europe,1379.0,Christianity,
United Kingdom,GBR,1597,3.9517800000000003,Europe,1316.0,Christianity,
United Kingdom,GBR,1598,3.9517800000000003,Europe,1569.0,Christianity,
United Kingdom,GBR,1599,4.92954,Europe,1788.0,Christianity,
United Kingdom,GBR,1600,4.630780000000001,Europe,1691.0,Christianity,
United Kingdom,GBR,1601,4.25054,Europe,1671.0,Christianity,
United Kingdom,GBR,1602,4.223380000000001,Europe,1751.0,Christianity,
United Kingdom,GBR,1603,4.86164,Europe,1849.0,Christianity,
United Kingdom,GBR,1604,4.6851,Europe,1967.0,Christianity,
United Kingdom,GBR,1605,4.793740000000001,Europe,1752.0,Christianity,
United Kingdom,GBR,1606,4.603619999999999,Europe,1831.0,Christianity,
United Kingdom,GBR,1607,4.72584,Europe,1660.0,Christianity,
United Kingdom,GBR,1608,4.4135,Europe,1571.0,Christianity,
United Kingdom,GBR,1609,4.386340000000001,Europe,1812.0,Christianity,
United Kingdom,GBR,1610,4.46782,Europe,1919.0,Christianity,
United Kingdom,GBR,1611,4.64436,Europe,1757.0,Christianity,
United Kingdom,GBR,1612,4.386340000000001,Europe,1675.0,Christianity,
United Kingdom,GBR,1613,4.06042,Europe,1612.0,Christianity,
United Kingdom,GBR,1614,4.29128,Europe,1555.0,Christianity,
United Kingdom,GBR,1615,4.50856,Europe,1681.0,Christianity,
United Kingdom,GBR,1616,4.2098,Europe,1586.0,Christianity,
United Kingdom,GBR,1617,4.2777,Europe,1749.0,Christianity,
United Kingdom,GBR,1618,4.33202,Europe,1740.0,Christianity,
United Kingdom,GBR,1619,4.57646,Europe,1586.0,Christianity,
United Kingdom,GBR,1620,4.7801599999999995,Europe,1842.0,Christianity,
United Kingdom,GBR,1621,4.6851,Europe,1832.0,Christianity,
United Kingdom,GBR,1622,4.386340000000001,Europe,1581.0,Christianity,
United Kingdom,GBR,1623,3.78882,Europe,1568.0,Christianity,
United Kingdom,GBR,1624,4.04684,Europe,1781.0,Christianity,
United Kingdom,GBR,1625,4.3456,Europe,1798.0,Christianity,
United Kingdom,GBR,1626,4.06042,Europe,1730.0,Christianity,
United Kingdom,GBR,1627,4.29128,Europe,1733.0,Christianity,
United Kingdom,GBR,1628,4.57646,Europe,1947.0,Christianity,
United Kingdom,GBR,1629,4.46782,Europe,1430.0,Christianity,
United Kingdom,GBR,1630,4.45424,Europe,1416.0,Christianity,
United Kingdom,GBR,1631,3.76166,Europe,1451.0,Christianity,
United Kingdom,GBR,1632,4.35918,Europe,1630.0,Christianity,
United Kingdom,GBR,1633,4.5357199999999995,Europe,1501.0,Christianity,
United Kingdom,GBR,1634,4.386340000000001,Europe,1519.0,Christianity,
United Kingdom,GBR,1635,4.30486,Europe,1571.0,Christianity,
United Kingdom,GBR,1636,4.42708,Europe,1526.0,Christianity,
United Kingdom,GBR,1637,4.30486,Europe,1476.0,Christianity,
United Kingdom,GBR,1638,4.11474,Europe,1624.0,Christianity,
United Kingdom,GBR,1639,3.9382,Europe,1640.0,Christianity,
United Kingdom,GBR,1640,4.71226,Europe,1683.0,Christianity,
United Kingdom,GBR,1641,4.3727599999999995,Europe,1499.0,Christianity,
United Kingdom,GBR,1642,4.44066,Europe,1635.0,Christianity,
United Kingdom,GBR,1643,4.5493,Europe,1725.0,Christianity,
United Kingdom,GBR,1644,4.16906,Europe,1745.0,Christianity,
United Kingdom,GBR,1645,4.46782,Europe,1511.0,Christianity,
United Kingdom,GBR,1646,4.3727599999999995,Europe,1524.0,Christianity,
United Kingdom,GBR,1647,4.08758,Europe,1515.0,Christianity,
United Kingdom,GBR,1648,3.76166,Europe,1535.0,Christianity,
United Kingdom,GBR,1649,3.55796,Europe,1508.0,Christianity,
United Kingdom,GBR,1650,3.4900599999999997,Europe,1446.0,Christianity,
United Kingdom,GBR,1651,3.9110400000000003,Europe,1527.0,Christianity,
United Kingdom,GBR,1652,3.63944,Europe,1720.0,Christianity,
United Kingdom,GBR,1653,3.5987,Europe,1920.0,Christianity,
United Kingdom,GBR,1654,4.1419,Europe,1903.0,Christianity,
United Kingdom,GBR,1655,4.35918,Europe,1982.0,Christianity,
United Kingdom,GBR,1656,4.223380000000001,Europe,1835.0,Christianity,
United Kingdom,GBR,1657,3.6937599999999997,Europe,1727.0,Christianity,
United Kingdom,GBR,1658,3.35426,Europe,1702.0,Christianity,
United Kingdom,GBR,1659,3.10982,Europe,1441.0,Christianity,
United Kingdom,GBR,1660,3.82956,Europe,1578.0,Christianity,
United Kingdom,GBR,1661,3.8567199999999997,Europe,1610.0,Christianity,
United Kingdom,GBR,1662,3.5036400000000003,Europe,1664.0,Christianity,
United Kingdom,GBR,1663,3.9517800000000003,Europe,1959.0,Christianity,
United Kingdom,GBR,1664,4.08758,Europe,1828.0,Christianity,
United Kingdom,GBR,1665,4.10116,Europe,1907.0,Christianity,
United Kingdom,GBR,1666,4.1283199999999995,Europe,2135.0,Christianity,
United Kingdom,GBR,1667,3.99252,Europe,2196.0,Christianity,
United Kingdom,GBR,1668,4.03326,Europe,1940.0,Christianity,
United Kingdom,GBR,1669,4.06042,Europe,1991.0,Christianity,
United Kingdom,GBR,1670,3.96536,Europe,1934.0,Christianity,
United Kingdom,GBR,1671,3.7480800000000003,Europe,1873.0,Christianity,
United Kingdom,GBR,1672,4.18264,Europe,1860.0,Christianity,
United Kingdom,GBR,1673,4.10116,Europe,1897.0,Christianity,
United Kingdom,GBR,1674,3.96536,Europe,1806.0,Christianity,
United Kingdom,GBR,1675,3.7480800000000003,Europe,1853.0,Christianity,
United Kingdom,GBR,1676,4.223380000000001,Europe,2191.0,Christianity,
United Kingdom,GBR,1677,4.2098,Europe,2029.0,Christianity,
United Kingdom,GBR,1678,4.01968,Europe,2103.0,Christianity,
United Kingdom,GBR,1679,3.7480800000000003,Europe,1963.0,Christianity,
United Kingdom,GBR,1680,3.96536,Europe,2209.0,Christianity,
United Kingdom,GBR,1681,4.08758,Europe,2004.0,Christianity,
United Kingdom,GBR,1682,4.16906,Europe,2150.0,Christianity,
United Kingdom,GBR,1683,4.44066,Europe,2323.0,Christianity,
United Kingdom,GBR,1684,4.386340000000001,Europe,1946.0,Christianity,
United Kingdom,GBR,1685,4.25054,Europe,2110.0,Christianity,
United Kingdom,GBR,1686,4.5493,Europe,1949.0,Christianity,
United Kingdom,GBR,1687,4.50856,Europe,2169.0,Christianity,
United Kingdom,GBR,1688,4.562880000000001,Europe,2333.0,Christianity,
United Kingdom,GBR,1689,4.44066,Europe,2233.0,Christianity,
United Kingdom,GBR,1690,4.29128,Europe,2386.0,Christianity,
United Kingdom,GBR,1691,4.35918,Europe,2400.0,Christianity,
United Kingdom,GBR,1692,4.23696,Europe,2595.0,Christianity,
United Kingdom,GBR,1693,4.155480000000001,Europe,2197.0,Christianity,
United Kingdom,GBR,1694,3.82956,Europe,2616.0,Christianity,
United Kingdom,GBR,1695,4.3727599999999995,Europe,2502.0,Christianity,
United Kingdom,GBR,1696,4.5493,Europe,2392.0,Christianity,
United Kingdom,GBR,1697,4.3456,Europe,2361.0,Christianity,
United Kingdom,GBR,1698,4.30486,Europe,2417.0,Christianity,
United Kingdom,GBR,1699,4.223380000000001,Europe,2324.0,Christianity,
United Kingdom,GBR,1700,4.386340000000001,Europe,2412.0,Christianity,
United Kingdom,GBR,1701,4.64436,Europe,2613.0,Christianity,
United Kingdom,GBR,1702,4.6172,Europe,2526.0,Christianity,
United Kingdom,GBR,1703,4.5493,Europe,2345.0,Christianity,
United Kingdom,GBR,1704,4.35918,Europe,2778.0,Christianity,
United Kingdom,GBR,1705,4.3727599999999995,Europe,2630.0,Christianity,
United Kingdom,GBR,1706,4.29128,Europe,2220.0,Christianity,
United Kingdom,GBR,1707,4.04684,Europe,2485.0,Christianity,
United Kingdom,GBR,1708,4.1283199999999995,Europe,2636.0,Christianity,
United Kingdom,GBR,1709,3.8703,Europe,2278.0,Christianity,
United Kingdom,GBR,1710,3.78882,Europe,2066.0,Christianity,
United Kingdom,GBR,1711,3.9246199999999996,Europe,2255.0,Christianity,
United Kingdom,GBR,1712,3.8974599999999997,Europe,2257.0,Christianity,
United Kingdom,GBR,1713,4.10116,Europe,2157.0,Christianity,
United Kingdom,GBR,1714,4.196219999999999,Europe,2364.0,Christianity,
United Kingdom,GBR,1715,4.25054,Europe,2294.0,Christianity,
United Kingdom,GBR,1716,4.52214,Europe,2367.0,Christianity,
United Kingdom,GBR,1717,4.33202,Europe,2483.0,Christianity,
United Kingdom,GBR,1718,4.46782,Europe,2606.0,Christianity,
United Kingdom,GBR,1719,4.57646,Europe,2542.0,Christianity,
United Kingdom,GBR,1720,4.155480000000001,Europe,2715.0,Christianity,
United Kingdom,GBR,1721,4.29128,Europe,2611.0,Christianity,
United Kingdom,GBR,1722,4.57646,Europe,2636.0,Christianity,
United Kingdom,GBR,1723,4.793740000000001,Europe,2563.0,Christianity,
United Kingdom,GBR,1724,4.630780000000001,Europe,2528.0,Christianity,
United Kingdom,GBR,1725,4.50856,Europe,2585.0,Christianity,
United Kingdom,GBR,1726,4.67152,Europe,2483.0,Christianity,
United Kingdom,GBR,1727,4.65794,Europe,2455.0,Christianity,
United Kingdom,GBR,1728,3.9382,Europe,2554.0,Christianity,
United Kingdom,GBR,1729,3.97894,Europe,2452.0,Christianity,
United Kingdom,GBR,1730,4.2777,Europe,2538.0,Christianity,
United Kingdom,GBR,1731,4.9431199999999995,Europe,2499.0,Christianity,
United Kingdom,GBR,1732,4.80732,Europe,2654.0,Christianity,
United Kingdom,GBR,1733,4.970280000000001,Europe,2699.0,Christianity,
United Kingdom,GBR,1734,4.92954,Europe,2662.0,Christianity,
United Kingdom,GBR,1735,4.9431199999999995,Europe,2576.0,Christianity,
United Kingdom,GBR,1736,4.793740000000001,Europe,2745.0,Christianity,
United Kingdom,GBR,1737,4.71226,Europe,2582.0,Christianity,
United Kingdom,GBR,1738,4.7801599999999995,Europe,2619.0,Christianity,
United Kingdom,GBR,1739,4.86164,Europe,2584.0,Christianity,
United Kingdom,GBR,1740,4.57646,Europe,2526.0,Christianity,
United Kingdom,GBR,1741,4.23696,Europe,2595.0,Christianity,
United Kingdom,GBR,1742,4.18264,Europe,2683.0,Christianity,
United Kingdom,GBR,1743,4.603619999999999,Europe,2621.0,Christianity,
United Kingdom,GBR,1744,4.6172,Europe,2565.0,Christianity,
United Kingdom,GBR,1745,4.630780000000001,Europe,2577.0,Christianity,
United Kingdom,GBR,1746,4.50856,Europe,2641.0,Christianity,
United Kingdom,GBR,1747,4.45424,Europe,2750.0,Christianity,
United Kingdom,GBR,1748,4.57646,Europe,2713.0,Christianity,
United Kingdom,GBR,1749,4.45424,Europe,2681.0,Christianity,
United Kingdom,GBR,1750,4.72584,Europe,2702.0,Christianity,
United Kingdom,GBR,1751,4.64436,Europe,2627.0,Christianity,
United Kingdom,GBR,1752,4.4814,Europe,2738.0,Christianity,
United Kingdom,GBR,1753,4.603619999999999,Europe,2743.0,Christianity,
United Kingdom,GBR,1754,4.57646,Europe,2648.0,Christianity,
United Kingdom,GBR,1755,4.64436,Europe,2710.0,Christianity,
United Kingdom,GBR,1756,4.562880000000001,Europe,2643.0,Christianity,
United Kingdom,GBR,1757,4.30486,Europe,2783.0,Christianity,
United Kingdom,GBR,1758,4.26412,Europe,2815.0,Christianity,
United Kingdom,GBR,1759,4.57646,Europe,2850.0,Christianity,
United Kingdom,GBR,1760,4.562880000000001,Europe,2915.0,Christianity,
United Kingdom,GBR,1761,4.72584,Europe,3011.0,Christianity,
United Kingdom,GBR,1762,4.67152,Europe,2917.0,Christianity,
United Kingdom,GBR,1763,4.5357199999999995,Europe,2914.0,Christianity,
United Kingdom,GBR,1764,4.76658,Europe,2898.0,Christianity,
United Kingdom,GBR,1765,4.80732,Europe,2853.0,Christianity,
United Kingdom,GBR,1766,4.562880000000001,Europe,2879.0,Christianity,
United Kingdom,GBR,1767,4.603619999999999,Europe,2891.0,Christianity,
United Kingdom,GBR,1768,4.59004,Europe,2911.0,Christianity,
United Kingdom,GBR,1769,4.8209,Europe,3056.0,Christianity,
United Kingdom,GBR,1770,4.98386,Europe,2952.0,Christianity,
United Kingdom,GBR,1771,4.7801599999999995,Europe,2989.0,Christianity,
United Kingdom,GBR,1772,4.84806,Europe,2890.0,Christianity,
United Kingdom,GBR,1773,4.90238,Europe,2920.0,Christianity,
United Kingdom,GBR,1774,4.73942,Europe,2834.0,Christianity,
United Kingdom,GBR,1775,4.9567,Europe,2895.0,Christianity,
United Kingdom,GBR,1776,4.90238,Europe,2962.0,Christianity,
United Kingdom,GBR,1777,5.0246,Europe,3017.0,Christianity,
United Kingdom,GBR,1778,5.011019999999999,Europe,2966.0,Christianity,
United Kingdom,GBR,1779,5.011019999999999,Europe,2931.0,Christianity,
United Kingdom,GBR,1780,4.90238,Europe,3049.0,Christianity,
United Kingdom,GBR,1781,4.8209,Europe,3102.0,Christianity,
United Kingdom,GBR,1782,4.73942,Europe,3048.0,Christianity,
United Kingdom,GBR,1783,4.72584,Europe,3027.0,Christianity,
United Kingdom,GBR,1784,4.793740000000001,Europe,3009.0,Christianity,
United Kingdom,GBR,1785,5.0925,Europe,2962.0,Christianity,
United Kingdom,GBR,1786,5.2283,Europe,2981.0,Christianity,
United Kingdom,GBR,1787,5.06534,Europe,2898.0,Christianity,
United Kingdom,GBR,1788,5.30978,Europe,2861.0,Christianity,
United Kingdom,GBR,1789,5.14682,Europe,2888.0,Christianity,
United Kingdom,GBR,1790,5.3505199999999995,Europe,3072.0,Christianity,
United Kingdom,GBR,1791,5.21472,Europe,3046.0,Christianity,
United Kingdom,GBR,1792,5.48632,Europe,3134.0,Christianity,
United Kingdom,GBR,1793,5.32336,Europe,3051.0,Christianity,
United Kingdom,GBR,1794,5.1875599999999995,Europe,2925.0,Christianity,
United Kingdom,GBR,1795,5.21472,Europe,3207.0,Christianity,
United Kingdom,GBR,1796,5.14682,Europe,3233.0,Christianity,
United Kingdom,GBR,1797,5.40484,Europe,3167.0,Christianity,
United Kingdom,GBR,1798,5.33694,Europe,3161.0,Christianity,
United Kingdom,GBR,1799,5.10608,Europe,3207.0,Christianity,
United Kingdom,GBR,1800,4.97,Europe,3343.0,Christianity,
United Kingdom,GBR,1801,4.6,Europe,3351.0,Christianity,
United Kingdom,GBR,1802,5.3,Europe,3360.0,Christianity,
United Kingdom,GBR,1803,5.61,Europe,3252.0,Christianity,
United Kingdom,GBR,1804,5.65,Europe,3204.0,Christianity,
United Kingdom,GBR,1805,5.55,Europe,3347.0,Christianity,
United Kingdom,GBR,1806,5.49,Europe,3287.0,Christianity,
United Kingdom,GBR,1807,5.45,Europe,3454.0,Christianity,
United Kingdom,GBR,1808,5.4,Europe,3250.0,Christianity,
United Kingdom,GBR,1809,5.24,Europe,3309.0,Christianity,
United Kingdom,GBR,1810,5.36,Europe,3478.0,Christianity,
United Kingdom,GBR,1811,5.43,Europe,3397.0,Christianity,
United Kingdom,GBR,1812,5.31,Europe,3207.0,Christianity,
United Kingdom,GBR,1813,5.45,Europe,3328.0,Christianity,
United Kingdom,GBR,1814,5.46,Europe,3204.0,Christianity,
United Kingdom,GBR,1815,6.02,Europe,3489.0,Christianity,
United Kingdom,GBR,1816,5.73,Europe,3250.0,Christianity,
United Kingdom,GBR,1817,5.69,Europe,3253.0,Christianity,
United Kingdom,GBR,1818,5.54,Europe,3201.0,Christianity,
United Kingdom,GBR,1819,5.45,Europe,3103.0,Christianity,
United Kingdom,GBR,1820,5.4,Europe,3306.0,Christianity,
United Kingdom,GBR,1821,5.55,Europe,3308.0,Christianity,
United Kingdom,GBR,1822,5.69,Europe,3315.0,Christianity,
United Kingdom,GBR,1823,5.54,Europe,3359.0,Christianity,
United Kingdom,GBR,1824,5.42,Europe,3492.0,Christianity,
United Kingdom,GBR,1825,5.38,Europe,3521.0,Christianity,
United Kingdom,GBR,1826,5.36,Europe,3290.0,Christianity,
United Kingdom,GBR,1827,5.07,Europe,3499.0,Christianity,
United Kingdom,GBR,1828,5.23,Europe,3461.0,Christianity,
United Kingdom,GBR,1829,4.85,Europe,3443.0,Christianity,
United Kingdom,GBR,1830,4.83,Europe,3550.0,Christianity,
United Kingdom,GBR,1831,4.78,Europe,3545.0,Christianity,
United Kingdom,GBR,1832,4.78,Europe,3612.0,Christianity,
United Kingdom,GBR,1833,5.0,Europe,3599.0,Christianity,
United Kingdom,GBR,1834,4.89,Europe,3639.0,Christianity,
United Kingdom,GBR,1835,4.83,Europe,3861.0,Christianity,
United Kingdom,GBR,1836,4.86,Europe,3937.0,Christianity,
United Kingdom,GBR,1837,4.79,Europe,3857.0,Christianity,
United Kingdom,GBR,1838,4.78,Europe,3963.0,Christianity,
United Kingdom,GBR,1839,4.93,Europe,3881.0,Christianity,
United Kingdom,GBR,1840,4.9,Europe,4018.0,Christianity,
United Kingdom,GBR,1841,4.89,Europe,3894.0,Christianity,
United Kingdom,GBR,1842,4.83,Europe,3808.0,Christianity,
United Kingdom,GBR,1843,4.82,Europe,3950.0,Christianity,
United Kingdom,GBR,1844,4.83,Europe,4245.0,Christianity,
United Kingdom,GBR,1845,4.75,Europe,4387.0,Christianity,
United Kingdom,GBR,1846,4.9,Europe,4334.0,Christianity,
United Kingdom,GBR,1847,4.58,Europe,4234.0,Christianity,
United Kingdom,GBR,1848,4.71,Europe,4361.0,Christianity,
United Kingdom,GBR,1849,4.78,Europe,4422.0,Christianity,
United Kingdom,GBR,1850,4.85,Europe,4332.0,Christianity,
United Kingdom,GBR,1851,4.94,Europe,4477.0,Christianity,
United Kingdom,GBR,1852,4.94,Europe,4626.0,Christianity,
United Kingdom,GBR,1853,4.78,Europe,4734.0,Christianity,
United Kingdom,GBR,1854,4.89,Europe,4909.0,Christianity,
United Kingdom,GBR,1855,4.85,Europe,4748.0,Christianity,
United Kingdom,GBR,1856,4.94,Europe,5013.0,Christianity,
United Kingdom,GBR,1857,4.9,Europe,5019.0,Christianity,
United Kingdom,GBR,1858,4.79,Europe,4879.0,Christianity,
United Kingdom,GBR,1859,4.97,Europe,5031.0,Christianity,
United Kingdom,GBR,1860,4.86,Europe,5086.0,Christianity,
United Kingdom,GBR,1861,4.88,Europe,5024.0,Christianity,
United Kingdom,GBR,1862,4.92,Europe,4764.0,Christianity,
United Kingdom,GBR,1863,4.94,Europe,5165.0,Christianity,
United Kingdom,GBR,1864,4.96,Europe,5255.0,Christianity,
United Kingdom,GBR,1865,4.94,Europe,5333.0,Christianity,
United Kingdom,GBR,1866,4.92,Europe,5451.0,Christianity,
United Kingdom,GBR,1867,4.94,Europe,5424.0,Christianity,
United Kingdom,GBR,1868,4.97,Europe,5636.0,Christianity,
United Kingdom,GBR,1869,4.82,Europe,5635.0,Christianity,
United Kingdom,GBR,1870,4.88,Europe,5829.0,Christianity,
United Kingdom,GBR,1871,4.85,Europe,5797.0,Christianity,
United Kingdom,GBR,1872,4.89,Europe,5769.0,Christianity,
United Kingdom,GBR,1873,4.94,Europe,5842.0,Christianity,
United Kingdom,GBR,1874,4.93,Europe,5874.0,Christianity,
United Kingdom,GBR,1875,4.92,Europe,5950.0,Christianity,
United Kingdom,GBR,1876,4.9,Europe,5938.0,Christianity,
United Kingdom,GBR,1877,4.89,Europe,5923.0,Christianity,
United Kingdom,GBR,1878,4.88,Europe,5879.0,Christianity,
United Kingdom,GBR,1879,4.81,Europe,5786.0,Christianity,
United Kingdom,GBR,1880,4.75,Europe,5997.0,Christianity,
United Kingdom,GBR,1881,4.68,Europe,6146.0,Christianity,
United Kingdom,GBR,1882,4.62,Europe,6269.0,Christianity,
United Kingdom,GBR,1883,4.55,Europe,6264.0,Christianity,
United Kingdom,GBR,1884,4.47,Europe,6220.0,Christianity,
United Kingdom,GBR,1885,4.39,Europe,6132.0,Christianity,
United Kingdom,GBR,1886,4.32,Europe,6170.0,Christianity,
United Kingdom,GBR,1887,4.24,Europe,6358.0,Christianity,
United Kingdom,GBR,1888,4.16,Europe,6585.0,Christianity,
United Kingdom,GBR,1889,4.11,Europe,6876.0,Christianity,
United Kingdom,GBR,1890,4.06,Europe,6845.0,Christianity,
United Kingdom,GBR,1891,4.0,Europe,6781.0,Christianity,
United Kingdom,GBR,1892,3.95,Europe,6553.0,Christianity,
United Kingdom,GBR,1893,3.9,Europe,6486.0,Christianity,
United Kingdom,GBR,1894,3.84,Europe,6851.0,Christianity,
United Kingdom,GBR,1895,3.79,Europe,6996.0,Christianity,
United Kingdom,GBR,1896,3.73,Europe,7211.0,Christianity,
United Kingdom,GBR,1897,3.68,Europe,7229.0,Christianity,
United Kingdom,GBR,1898,3.62,Europe,7500.0,Christianity,
United Kingdom,GBR,1899,3.58,Europe,7729.0,Christianity,
United Kingdom,GBR,1900,3.53,Europe,7594.0,Christianity,
United Kingdom,GBR,1901,3.49,Europe,7516.0,Christianity,
United Kingdom,GBR,1902,3.44,Europe,7635.0,Christianity,
United Kingdom,GBR,1903,3.4,Europe,7482.0,Christianity,
United Kingdom,GBR,1904,3.35,Europe,7455.0,Christianity,
United Kingdom,GBR,1905,3.3,Europe,7603.0,Christianity,
United Kingdom,GBR,1906,3.24,Europe,7782.0,Christianity,
United Kingdom,GBR,1907,3.19,Europe,7855.0,Christianity,
United Kingdom,GBR,1908,3.14,Europe,7461.0,Christianity,
United Kingdom,GBR,1909,3.07,Europe,7557.0,Christianity,
United Kingdom,GBR,1910,2.99,Europe,7718.0,Christianity,
United Kingdom,GBR,1911,2.92,Europe,7874.0,Christianity,
United Kingdom,GBR,1912,2.9,Europe,7954.0,Christianity,
United Kingdom,GBR,1913,2.93,Europe,8212.0,Christianity,
United Kingdom,GBR,1914,2.88,Europe,8131.0,Christianity,
United Kingdom,GBR,1915,2.59,Europe,8639.0,Christianity,
United Kingdom,GBR,1916,2.6,Europe,8702.0,Christianity,
United Kingdom,GBR,1917,2.1,Europe,8665.0,Christianity,
United Kingdom,GBR,1918,2.03,Europe,8630.0,Christianity,
United Kingdom,GBR,1919,2.31,Europe,7605.0,Christianity,
United Kingdom,GBR,1920,3.08,Europe,7017.0,Christianity,
United Kingdom,GBR,1921,2.69,Europe,6792.0,Christianity,
United Kingdom,GBR,1922,2.44,Europe,7391.0,Christianity,
United Kingdom,GBR,1923,2.38,Europe,7587.0,Christianity,
United Kingdom,GBR,1924,2.28,Europe,7844.0,Christianity,
